VEHICLE,DATABASE ENTRY,HASH ID
Lotus Evora,lot_evo_stk_10_ai_033,15 3A 8B 0C
Lotus Evora,lot_evo_stk_10_ai_100,34 8E 2B CF
Lotus Evora,lot_evo_stk_10_ai_132,E4 7F 42 BF
Lotus Evora,lot_evo_stk_10_ai_133,4E 50 FF A7
Lotus Evora,lot_evo_stk_10_ai_174,E2 FA 67 9C
Lotus Evora,lot_evo_stk_10_ai_179,54 41 08 99
Lotus Exige Cup 260,lot_exi_260_10_ai_072,C7 5F 49 BE
Lotus Exige Cup 260,lot_exi_260_10_ai_077,98 2C C7 65
Lotus Exige Cup 260,lot_exi_260_10_ai_118,49 6D 85 67
Lotus Exige Cup 260,lot_exi_260_10_ai_119,AC 29 00 B6
Lotus Exige Cup 260,lot_exi_260_10_ai_197,EB D5 99 9F
Lotus Exige Cup 260,lot_exi_260_10_ai_251,37 27 76 CB
Lotus Exige Cup 260,lot_exi_260_10_ai_320,62 58 5E 65
Mazda MX-5,maz_mx5_rht_09_ai_013,D1 4F B0 CC
Mazda MX-5,maz_mx5_rht_09_ai_015,E0 F9 FF F1
Mazda MX-5,maz_mx5_rht_09_ai_021,A0 0F C5 56
Mazda MX-5,maz_mx5_rht_09_ai_071,06 1D 02 F4
Mazda MX-5,maz_mx5_rht_09_ai_091,54 7A D5 DB
Mazda MX-5,maz_mx5_rht_09_ai_149,F7 34 A3 F1
Mazda MX-5,maz_mx5_rht_09_ai_301,A6 D8 80 68
Mazda RX-7 RZ,maz_rx7_rz_98_ai_008,E4 F4 A9 DB
Mazda RX-7 RZ,maz_rx7_rz_98_ai_079,9D 35 C9 5D
Mazda RX-7 RZ,maz_rx7_rz_98_ai_090,FF E4 DD 52
Mazda RX-7 RZ,maz_rx7_rz_98_ai_187,94 5C 10 68
Mazda RX-7 RZ,maz_rx7_rz_98_ai_241,57 28 CA A2
McLaren F1,mcl_f1_stk_94_ai_259,22 1D BD 8E
McLaren MP4-12C,mcl_mp4_12c_12_ai_009,54 F5 2D 7D
McLaren MP4-12C,mcl_mp4_12c_12_ai_195,29 8E DA 32
McLaren MP4-12C,mcl_mp4_12c_12_ai_212,E5 DF 01 85
McLaren MP4-12C,mcl_mp4_12c_12_ai_224,F4 4B 0D E3
McLaren MP4-12C,mcl_mp4_12c_12_ai_244,86 80 C5 BA
McLaren MP4-12C,mcl_mp4_12c_12_ai_254,DB 50 F5 EA
Mercedes-Benz SLS AMG,mer_sls_amg_10_ai_190,CD 75 CB 8A
Mercedes-Benz SLS AMG,mer_sls_amg_10_ai_201,E4 6A FA 1D
Mercedes-Benz SLS AMG,mer_sls_amg_10_ai_267,21 A9 BA BB
Mitsubishi Lancer Evolution X,mit_evo_x_08_ai_014,10 09 8D EB
Mitsubishi Lancer Evolution X,mit_evo_x_08_ai_020,CB E4 ED C3
Mitsubishi Lancer Evolution X,mit_evo_x_08_ai_092,0F 66 2C 27
Mitsubishi Lancer Evolution X,mit_evo_x_08_ai_155,02 7E 4C 4C
Mitsubishi Lancer Evolution X,mit_evo_x_08_ai_156,0C 59 74 71
Mitsubishi Lancer Evolution X,mit_evo_x_08_ai_204,7C B8 A8 57
Nissan Fairlady 240ZG (S30),nis_240_zg_71_ai_086,DB 61 70 77
Nissan Fairlady 240ZG (S30),nis_240_zg_71_ai_122,93 D6 81 80
Nissan Fairlady 240ZG (S30),nis_240_zg_71_ai_123,C0 F9 B0 EE
Nissan Fairlady 240ZG (S30),nis_240_zg_71_ai_206,7A 6D 31 8B
Nissan Fairlady 240ZG (S30),nis_240_zg_71_ai_321,9D 96 E6 58
Nissan 370Z (Z34),nis_370_z_09_ai_114,53 B5 49 3D
Nissan 370Z (Z34),nis_370_z_09_ai_115,4E 4A 16 4A
Nissan 370Z (Z34),nis_370_z_09_ai_136,98 B4 ED CE
Nissan 370Z (Z34),nis_370_z_09_ai_137,E0 02 FC CE
Nissan 370Z (Z34),nis_370_z_09_ai_163,FA BA E6 46
Nissan 370Z (Z34),nis_370_z_09_ai_258,CC CB 26 F1
Nissan Skyline GT-R (R32),nis_gtr_r32_91_ai_030,D2 BE 15 8E
Nissan Skyline GT-R (R32),nis_gtr_r32_91_ai_031,23 10 8D BF
Nissan Skyline GT-R (R32),nis_gtr_r32_91_ai_088,91 98 9E 4F
Nissan Skyline GT-R (R32),nis_gtr_r32_91_ai_128,59 C0 2A 63
Nissan Skyline GT-R (R32),nis_gtr_r32_91_ai_129,4D 1B A1 EA
Nissan Skyline GT-R (R32),nis_gtr_r32_91_ai_157,32 DC 09 BD
Nissan Skyline GT-R (R32),nis_gtr_r32_91_ai_158,63 EE 1E A2
Nissan Skyline 2000GT-R (C10),nis_gtr_stk_73_ai_089,D7 85 D7 92
Nissan Skyline 2000GT-R (C10),nis_gtr_stk_73_ai_146,E4 C1 DA 57
Nissan Skyline 2000GT-R (C10),nis_gtr_stk_73_ai_279,A4 EB 99 5C
Nissan Skyline 2000GT-R (C10),nis_gtr_stk_73_ai_280,9A 98 47 9A
Nissan GT-R SpecV (R35),nis_gtr_v_10_ai_018,B1 7E 49 AE
Nissan GT-R SpecV (R35),nis_gtr_v_10_ai_159,10 C6 51 34
Nissan GT-R SpecV (R35),nis_gtr_v_10_ai_160,C4 02 96 D3
Nissan GT-R SpecV (R35),nis_gtr_v_10_ai_193,30 91 DE 94
Nissan GT-R SpecV (R35),nis_gtr_v_10_ai_194,09 D0 11 3E
Nissan GT-R SpecV (R35),nis_gtr_v_10_ai_216,DA 3C 51 E9
Nissan GT-R SpecV (R35),nis_gtr_v_10_ai_238,7A A9 C9 A6
Nissan GT-R SpecV (R35),nis_gtr_v_10_ai_245,23 AF 71 FA
Nissan GT-R SpecV (R35),nis_gtr_v_10_ai_302,8B 13 61 48
Nissan GT-R SpecV (R35),nis_gtr_v_10_ai_303,61 67 A5 74
Nissan 200SX (S14),nis_s14_a_97_ai_001,CD CB C5 A7
Nissan 200SX (S14),nis_s14_a_97_ai_016,22 B9 8F B2
Nissan 200SX (S14),nis_s14_a_97_ai_211,88 5F 14 A4
Nissan 200SX (S14),nis_s14_a_97_ai_275,2E F1 F4 4C
Nissan 200SX (S14),nis_s14_a_97_ai_276,FB 77 8F 95
Nissan 200SX (S14),nis_s14_a_97_ai_287,52 2E 14 25
Nissan 200SX (S14),nis_s14_a_97_ai_288,FC E0 D5 C0
Pagani Huayra,pag_hua_stk_11_ai_260,64 71 3D 10
Pagani Zonda Cinque,pag_zon_cin_10_ai_256,F2 6F 25 BC
Pagani Zonda Cinque,pag_zon_cin_10_ai_263,F7 A4 A1 97
Pagani Zonda Cinque,pag_zon_cin_10_ai_308,99 E0 CC D5
Pagani Zonda Cinque,pag_zon_cin_10_ai_309,BB 19 7E C0
Pontiac Firebird Formula,pon_fir_stk_78_ai_010,5E FD 52 DD
Pontiac Firebird Formula,pon_fir_stk_78_ai_025,55 D7 B4 78
Pontiac Firebird Formula,pon_fir_stk_78_ai_026,93 FE E1 3E
Pontiac Firebird Formula,pon_fir_stk_78_ai_084,B1 25 4D 28
Pontiac Firebird Formula,pon_fir_stk_78_ai_130,98 8F 61 29
Pontiac Firebird Formula,pon_fir_stk_78_ai_131,9C AE C6 FC
Porsche 918 RSR,por_918_rsr_11_ai_255,10 3D 30 75
Porsche 918 RSR,por_918_rsr_11_ai_265,77 9B FA FB
Porsche 911 Carrera S (991),por_991_s_12_ai_183,45 72 F2 02
Porsche 911 Carrera S (991),por_991_s_12_ai_200,9D AB 05 9F
Porsche 911 Carrera S (991),por_991_s_12_ai_237,F0 BF A1 3D
Porsche 911 GT2 (993),por_993_gt2_96_ai_186,E2 A1 B0 4C
Porsche 911 GT2 (993),por_993_gt2_96_ai_198,B2 CC D7 72
Porsche 911 GT2 (993),por_993_gt2_96_ai_199,F0 A2 C3 59
Porsche 911 GT2 (993),por_993_gt2_96_ai_225,D1 4D F3 36
Porsche 911 GT3 RS 4.0 (997),por_gt3_rs_10_ai_192,C9 B5 D5 A7
Porsche 911 GT3 RS 4.0 (997),por_gt3_rs_10_ai_213,B7 A7 D2 7B
Porsche 911 GT3 RS 4.0 (997),por_gt3_rs_10_ai_239,99 6E 76 D4
Porsche 911 GT3 RS 4.0 (997),por_gt3_rs_10_ai_248,25 5C 71 F6
Renault Sport Mégane RS,ren_meg_rs_10_ai_006,30 07 28 9F
Renault Sport Mégane RS,ren_meg_rs_10_ai_101,DF B9 FD CF
Renault Sport Mégane RS,ren_meg_rs_10_ai_110,C2 BA 50 67
Renault Sport Mégane RS,ren_meg_rs_10_ai_171,3C B7 48 A8
Renault Sport Mégane RS,ren_meg_rs_10_ai_176,8E AA 07 24
Renault Sport Mégane RS,ren_meg_rs_10_ai_285,97 F3 78 F1
Renault Sport Mégane RS,ren_meg_rs_10_ai_286,02 A1 53 99
Shelby Cobra Daytona Coupe,she_day_cou_65_ai_096,9A 8F 1A C8
Shelby Cobra Daytona Coupe,she_day_cou_65_ai_108,35 02 D9 0D
Shelby Cobra Daytona Coupe,she_day_cou_65_ai_152,3A 5C 6D C5
Shelby Cobra Daytona Coupe,she_day_cou_65_ai_254,52 7E 9D 47
Ford Shelby GT500 Super Snake,she_mus_snk_12_ai_116,69 17 CF A8
Ford Shelby GT500 Super Snake,she_mus_snk_12_ai_117,52 96 24 CC
Ford Shelby GT500 Super Snake,she_mus_snk_12_ai_208,7F 42 17 C4
Subaru Impreza WRX STi (Hatchback),sub_wrx_sti_09_ai_007,36 8A F9 CA
Subaru Impreza WRX STi (Hatchback),sub_wrx_sti_09_ai_027,5C 5D 55 E1
Subaru Impreza WRX STi (Hatchback),sub_wrx_sti_09_ai_070,1E 24 C3 05
Subaru Impreza WRX STi (Hatchback),sub_wrx_sti_09_ai_076,49 CA A6 DD
Subaru Impreza WRX STi (Hatchback),sub_wrx_sti_09_ai_140,33 A4 2F 98
Subaru Impreza WRX STi (Hatchback),sub_wrx_sti_09_ai_141,6A 80 7A 33
Subaru Impreza WRX STi (Hatchback),sub_wrx_sti_09_ai_149,9E F1 87 69
Subaru Impreza WRX STi (Hatchback),sub_wrx_sti_09_ai_153,02 F5 FA D5
Subaru Impreza WRX STi (Hatchback),sub_wrx_sti_09_ai_154,74 0B 93 FC
Subaru Impreza WRX STi (Hatchback),sub_wrx_sti_09_ai_249,97 0F 60 BE
Toyota Corolla GTS (AE86),toy_cor_stk_86_ai_004,C6 8B 82 AE
Toyota Corolla GTS (AE86),toy_cor_stk_86_ai_019,39 93 7B 7B
Toyota Corolla GTS (AE86),toy_cor_stk_86_ai_085,23 43 DD 7E
Toyota Corolla GTS (AE86),toy_cor_stk_86_ai_222,10 F7 C2 4C
Toyota Corolla GTS (AE86),toy_cor_stk_86_ai_289,37 C8 FC A6
Toyota Corolla GTS (AE86),toy_cor_stk_86_ai_290,74 52 DB 36
Toyota Supra,toy_sup_stk_98_ai_005,C6 C5 F0 5B
Toyota Supra,toy_sup_stk_98_ai_012,88 81 31 93
Toyota Supra,toy_sup_stk_98_ai_024,30 A7 9B EF
Toyota Supra,toy_sup_stk_98_ai_081,42 62 9E 86
Toyota Supra,toy_sup_stk_98_ai_142,11 D6 EB AD
Toyota Supra,toy_sup_stk_98_ai_143,59 C8 17 91
Toyota Supra,toy_sup_stk_98_ai_164,2F BF A5 40
Volkswagen Golf GTI (Mk1),vol_gti_mk1_76_ai_002,0D 4E BA 6D
Volkswagen Golf GTI (Mk1),vol_gti_mk1_76_ai_074,BF 98 63 97
Volkswagen Golf GTI (Mk1),vol_gti_mk1_76_ai_075,35 57 D3 3A
Volkswagen Golf GTI (Mk1),vol_gti_mk1_76_ai_120,95 C1 C6 9B
Volkswagen Golf GTI (Mk1),vol_gti_mk1_76_ai_121,1A 61 8A 7C
Volkswagen Golf GTI (Mk1),vol_gti_mk1_76_ai_172,FE 6F D7 4F
Volkswagen Golf GTI (Mk1),vol_gti_mk1_76_ai_177,06 3C F2 B6
Volkswagen Scirocco R,vol_sci_r_10_ai_060,2D 23 71 3C
Volkswagen Scirocco R,vol_sci_r_10_ai_061,06 AE CF E5
Volkswagen Scirocco R,vol_sci_r_10_ai_074,3B 16 BC 88
Volkswagen Scirocco R,vol_sci_r_10_ai_148,6D 7C 25 69
Hidden - Unused - Placeholder - Test,,
Dodge Charger SRT-8 Police Interceptor,NULL,5E E3 BF 29
"Ford Taurus Police Interceptor ""DA-FUZZ""",NULL,77 BB 1F 4F
"Lamborghini Miura SV ""Rival""",NULL,DE C7 BA 70
McLaren F1,NULL,30 A4 FB A2
"McLaren MP4-12C ""MACCA""",NULL,0A 92 03 CE
McLaren MP4-12C,NULL,89 5C 79 08
"Nissan R32 GT-R ""Eddie""",NULL,07 08 DF 95
Nissan GT-R V-Spec,NULL,07 E6 B3 00
Porsche 911 Carrera 4S,NULL,BE 01 8A 22
"Porsche 911 GT2 ""R W""",NULL,C5 03 A8 D7
"Toyota Supra ""Placeholder""",NULL,05 EE 6A B8
Dodge Charger SRT-8 Taxi,NULL,28 7A 66 93
"Nissan 240ZG ""Coeur de Valerie""",NULL,29 D2 CE 60
Porsche Cayenne Turbo,NULL,8B 5C D2 6F
Porsche 911 Carrera S (991),por_991_s_12_demo,9A 65 E3 66
Porsche 911 GT2 (993),por_993_gt2_96_e3,8A 96 3A 36
Toyota Supra Chris Rado Stock,toy_sup_rad_98,18 A0 CA 29
Nissan GT-R (R35) SpecV,300_mph_test_car,7E 69 4A AC
Audi R8 V10 5.2 FSI quattro,aud_r8_v10_10_test_rainbow,6E AE 20 46
Test Paint Car,test_paint_car,BD B1 D3 5A
Test Sphere Car 1,test_sphere_car_1,2F BA FE 08
Aston Martin One-77 ,ast_one_77_10,19 33 A8 5B
Aston Martin V12 Vantage,ast_van_v12_10,A0 4C 18 C0
Audi R8 V10 5.2 FSI quattro,aud_r8_v10_10,B2 AD 13 4F
Audi RS4,aud_rs4_stk_08,EB F7 9E 0D
Audi RS4,aud_rs4_stk_08_car_crusher,D1 CB C2 47
Audi Quattro 20V,aud_ur_qua_91,BF 4C AC 14
BMW 1 Series M Coupé,bmw_1m_cou_11,26 60 18 3F
BMW M3 Sport Evolution,bmw_m3_e30_90,12 32 6B 5C
BMW M3 GTS (E92),bmw_m3_gts_10,56 2E 51 5B
BMW M3 GTS (E92) - Signature Edition,bmw_m3_gts_10_pp_run_garage_car,CB 4C 7C 45
BMW M3 GTS (E92),bmw_m3_gts_10_stock,5C 39 0C BF
BMW Z4 GT3,bmw_z4_gt3_11,C1 51 93 59
Bugatti Veyron 16.4 Super Sport,bug_vey_ss_10,F0 3E A9 ED
Chevrolet Camaro SS (1967),che_cam_ss_67,E5 21 6D 68
Chevrolet Camaro ZL1,che_cam_zl1_13,2D 06 A8 6D
Chevrolet Camaro ZL1 - NFS Edition,che_cam_zl1_13_pp_run_garage_car,EE AA A3 A6
Chevrolet El Camino SS,che_el_cam_70,A1 56 67 E1
Chevrolet Corvette Z06 Carbon Limited Edition,che_vet_cbn_10,75 23 80 A0
Dodge Challenger R/T,dod_cha_rt_71,59 43 9F D9
Dodge Challenger SRT-8,dod_cha_srt_08,98 2D FB 96
Ford Focus RS,for_foc_rs_10,A2 DF 5F EB
Ford Focus RS - NFS Edition,for_foc_rs_10_pp_run,85 C8 E0 5E
Ford GT,for_gt_stk_06,FC 44 E7 AD
Ford Mustang Boss 302 (1969),for_mus_302_69,E0 78 5E 9D
Ford Mustang Boss 302,for_mus_bos_12,FB A3 67 A4
Ford Mustang RTR,for_mus_rtr_12,B6 0C 9C 9A
Ford Mustang RXR-X (1969),for_rtr_x_69,05 F2 DE 5F
Gumpert Apollo S,gum_apo_s_11,8E 07 DC 0D
Heynessey Venom GT,hen_ven_gt_11,A8 3C 53 57
Koenigsegg Agera R,koe_age_r_11,BE F9 93 15
Lamborghini Aventador LP 700-4,lam_ave_700_12,B9 33 A6 09
Lamborghini Countach 500 quattrovalvole,lam_cou_qv_85,6C 1D E1 1E
Lamborghini Gallardo LP 550-2 Valentino Balboni,lam_gal_vb_10,1E AB 90 97
Lamborghini Miura SV,lam_miu_sv_71,98 9F 9B BF
Lamborghini Murciélago LP 670-4 SV,lam_mur_sv_10,7D D6 02 98
Lamborghini Sesto Elemento,lam_ses_ele_11,F9 EC 39 96
Lexus LF-A,lex_lfa_stk_10,AC 58 EF 24
Lotus Evora,lot_evo_stk_10,AC 0D 6F 33
Lotus Exige Cup 260,lot_exi_260_10,19 F9 D1 87
Mazda MX-5,maz_mx5_rht_09,31 09 AB F9
Mazda RX-7 RZ,maz_rx7_rz_98,E8 01 55 DD
McLaren F1,mcl_f1_stk_94,E0 65 D2 DC
McLaren MP4-12C,mcl_mp4_12c_12,6B 1A 56 C7
Mercedes-Benz SLS AMG,mer_sls_amg_10,E0 DC A8 87
Mitsubishi Lancer Evolution X,mit_evo_x_08,0B 16 27 EA
Nissan Fairlady 240ZG (S30),nis_240_zg_71,FC 13 81 6B
Nissan Fairlady 240ZG (S30) - NFS Edition,nis_240_zg_71_nfs_e,44 F7 F1 46
Nissan Fairlady 240ZG (S30) - NFS Edition,nis_240_zg_71_pp_run_garage_car,8B CA E1 99
Nissan 370Z (Z34),nis_370_z_09,CA 58 8C EA
Nissan Skyline GT-R (R32),nis_gtr_r32_91,99 81 2C 54
Nissan GT-R (R35),nis_gtr_r35_08,AD 15 F4 5A
Nissan Skyline 2000GT-R (C10),nis_gtr_stk_73,46 98 3E E5
Nissan GT-R SpecV (R35),nis_gtr_v_10,03 67 F1 B2
Nissan 200SX (S14),nis_s14_a_97,62 5F F6 53
Pagani Huayra,pag_hua_stk_11,C9 24 31 B6
Pagani Zonda Cinque,pag_zon_cin_10,46 40 E1 B9
Pontiac Firebird Formula,pon_fir_stk_78,64 7C 00 58
Porsche 911 Carrera 4S (997.2),por_911_c4s_11,2A 8B 0E AA
Porsche 918 RSR,por_918_rsr_11,54 EC FA CC
Porsche 911 Carrera S (991),por_991_s_12,6F 32 0C 5C
Porsche 911 Carrera S (991) - NFS Edition,por_991_s_12_pp_run_garage_car,CA C1 94 64
Porsche 911 GT2 (993),por_993_gt2_96,C9 2E CC 24
Porsche 911 GT2 (993) RWB,por_993_rwb_96,00 76 9F 16
Porsche Carrera GT,por_car_gt_08,D9 4C B9 32
Porsche 911 GT3 RS 4.0 (997),por_gt3_rs_10,29 98 38 80
Renault Sport Mégane RS,ren_meg_rs_10,46 01 3C 28
Shelby Cobra Daytona Coupe,she_day_cou_65,86 6D 7F CF
Ford Shelby GT500 Super Snake,she_mus_snk_12,DC D0 A1 65
Ford Shelby GT500 Super Snake - NFS Edition,she_mus_snk_12_pp_run_garage_car,09 3B 10 B2
Subaru Impreza WRX STi (Hatchback),sub_wrx_sti_09,A9 E2 81 AE
Toyota Corolla GTS (AE86),toy_cor_stk_86,C4 39 92 29
Toyota Supra,toy_sup_stk_98,44 B2 6A 5C
Volkswagen Golf GTI (Mk1),vol_gti_mk1_76,8C 6D 5D 6A
Volkswagen Scirocco R,vol_sci_r_10,70 EE 37 3F
Cop,,
Lamborghini Gallardo LP 550-2 Valentino Balboni Police,cop_car_gal_10,68 13 E7 E1
Lamborghini Gallardo LP 550-2 Valentino Balboni Police,cop_car_gal_10_fed,D8 FF BC 87
Ford PolIce Interceptor,cop_car_int_11,0E A1 92 CA
Nissan GT-R (R35) Police,cop_car_r35_08,7A 9C 6C 8F
Nissan GT-R (R35) Police,cop_car_r35_08_stock,81 7F E6 92
Dodge Charger SRT-8 Police,cop_dod_chr_07,CC 1F 27 8A
Dodge Charger SRT-8 Police,cop_dod_chr_07_fed,37 40 29 A5
Porsche Cayenne Turbo Police,cop_suv_cay_08,2C A2 3B C0
Ford PolIce Interceptor,for_pol_int_11,C2 30 71 9E
Ford PolIce Interceptor,for_pol_int_11_ai,F8 1E 05 81
Ford PolIce Interceptor,for_pol_int_11_cop,3A A1 4B EB
Ford PolIce Interceptor,for_pol_int_11_escape,50 A5 04 DF
Ford PolIce Interceptor,for_pol_int_11_fed,8E 25 E9 5C
Porsche Cayenne Turbo Police,trf_por_cay_08_cop,8E 8E DB 0E
Traffic,,
Audi A4 2.0T quattro (B7),trf_aud_a4_05,00 86 35 08
Audi A4 2.0T quattro (B7),trf_aud_a4_05_black,DD 7C 61 31
Audi A4 2.0T quattro (B7),trf_aud_a4_05_blue,4F 51 DD 1B
Audi A4 2.0T quattro (B7),trf_aud_a4_05_metallicgrey,81 D6 78 31
Audi A4 2.0T quattro (B7),trf_aud_a4_05_red,62 A4 69 3E
Audi A4 2.0T quattro (B7),trf_aud_a4_05_silver,AF 12 D8 F5
Audi A4 2.0T quattro (B7),trf_aud_a4_05_white,3F BF 51 C2
Highway Bus,trf_bus_hwy_10,2F BC 65 0D
Highway Bus,trf_bus_hwy_10_black,C3 F4 E5 57
Highway Bus,trf_bus_hwy_10_silver,91 2A 4E BE
Highway Bus,trf_bus_hwy_10_white,8B CC 4C AE
Cadillac CTS,trf_cad_cts_03,89 53 3E 7B
Cadillac CTS,trf_cad_cts_03_champagne,96 D8 94 B2
Cadillac CTS,trf_cad_cts_03_metallicblack,69 21 A8 9F
Cadillac CTS,trf_cad_cts_03_metallicburgundy,0B D1 68 4E
Cadillac CTS,trf_cad_cts_03_metallicgrey,BD 00 8A 49
Cadillac CTS,trf_cad_cts_03_silver,01 37 2A F5
Cadillac CTS,trf_cad_cts_03_white,76 C4 11 32
Chevrolet Cobalt LT,trf_che_cob_06,38 B0 58 12
Chevrolet Cobalt LT,trf_che_cob_06_black,84 CE 8C 65
Chevrolet Cobalt LT,trf_che_cob_06_champagne,2F 67 C4 91
Chevrolet Cobalt LT,trf_che_cob_06_green,EA 7B 9B E3
Chevrolet Cobalt LT,trf_che_cob_06_metallic_blue,61 24 C7 01
Chevrolet Cobalt LT,trf_che_cob_06_metallic_red,61 5A A7 20
Chevrolet Cobalt LT,trf_che_cob_06_silver,5B 11 F0 B0
Chevrolet Cobalt LT,trf_che_cob_06_white,C5 D8 2C 15
Dodge Caliber SXT,trf_dod_cal_07,77 1E 22 84
Dodge Caliber SXT,trf_dod_cal_07_black,17 08 98 43
Dodge Caliber SXT,trf_dod_cal_07_burgundy,46 ED C8 C1
Dodge Caliber SXT,trf_dod_cal_07_darkblue,E8 A5 F3 81
Dodge Caliber SXT,trf_dod_cal_07_metallic_light_blue,FC 2D 95 00
Dodge Caliber SXT,trf_dod_cal_07_metallicgrey,73 F9 90 13
Dodge Caliber SXT,trf_dod_cal_07_red,C7 A8 D5 12
Dodge Caliber SXT,trf_dod_cal_07_white,97 59 FF 15
Dodge Charger SRT8,trf_dod_chr_07,7D ED C5 80
Dodge Charger SRT8,trf_dod_chr_07_black,87 23 E2 D6
Dodge Charger SRT8,trf_dod_chr_07_blue,2D F9 D5 6B
Dodge Charger SRT8,trf_dod_chr_07_burgundy,BF 76 AA 45
Dodge Charger SRT8,trf_dod_chr_07_darkblue,03 36 C0 6D
Dodge Charger SRT8,trf_dod_chr_07_red,C6 A6 AC 1C
Dodge Charger SRT8,trf_dod_chr_07_silver,15 87 0F AD
Dodge Charger SRT8,trf_dod_chr_07_taxi,83 E0 DC 3A
Dodge Charger SRT8,trf_dod_chr_07_white,93 C4 BA 01
Dodge Charger SRT8,trf_dod_chr_08_taxi_wh,FF B9 9C DA
Dodge Grand Caravan SXT,trf_dod_cvn_08,FB EB 45 FF
Dodge Grand Caravan SXT,trf_dod_cvn_08_champagne,FC 88 C1 70
Dodge Grand Caravan SXT,trf_dod_cvn_08_cream,52 DD CD BC
Dodge Grand Caravan SXT,trf_dod_cvn_08_darkblue,81 B5 09 32
Dodge Grand Caravan SXT,trf_dod_cvn_08_green,07 03 6D 34
Dodge Grand Caravan SXT,trf_dod_cvn_08_metallicgrey,B8 E2 58 9C
Dodge Grand Caravan SXT,trf_dod_cvn_08_metalliclightblue,70 2E F4 E7
Dodge Grand Caravan SXT,trf_dod_cvn_08_silver,82 DF 94 EC
Dodge Magnum R/T (LX),trf_dod_mag_08,C6 C0 FB 67
Dodge Magnum R/T (LX),trf_dod_mag_08_black,FF 8D 90 63
Dodge Magnum R/T (LX),trf_dod_mag_08_darkblue,8A 53 54 26
Dodge Magnum R/T (LX),trf_dod_mag_08_metallicburgundy,58 84 3D 73
Dodge Magnum R/T (LX),trf_dod_mag_08_metallicdarkgrey,27 6E D0 CF
Dodge Magnum R/T (LX),trf_dod_mag_08_silver,0B 37 70 34
Dodge Ram 1500,trf_dod_ram_10,46 86 AB 73
Dodge Ram 1500,trf_dod_ram_10_black,03 4C 27 4F
Dodge Ram 1500,trf_dod_ram_10_blue,0E 27 90 2F
Dodge Ram 1500,trf_dod_ram_10_burgundy,44 D2 E0 EA
Dodge Ram 1500,trf_dod_ram_10_darkblue,F4 57 14 BC
Dodge Ram 1500,trf_dod_ram_10_green,2E 52 DF 69
Dodge Ram 1500,trf_dod_ram_10_red,8A A3 8C 60
Dodge Ram 1500,trf_dod_ram_10_silver,05 00 AF CA
Dodge Ram 1500,trf_dod_ram_10_white,39 06 CC 10
Ford Crown Victoria,trf_for_vic_05,EA 48 B7 C6
Ford Crown Victoria,trf_for_vic_05_1,1E 45 D4 DA
Ford Crown Victoria,trf_for_vis_05_ny_ai,C8 0D 98 C5
Generic Muscle Car,trf_gen_mus_08,AB 60 D7 85
Generic Muscle Car,trf_gen_mus_08_black,55 51 CC 11
Generic Muscle Car,trf_gen_mus_08_metallicgrey,5C C9 E4 D6
Generic Muscle Car,trf_gen_mus_08_red,BC FA B6 56
Generic Muscle Car,trf_gen_mus_08_white,D0 FF 50 32
Generic Muscle Car,trf_gen_mus_08_yellow,C8 59 E9 2F
Generic RV,trf_gen_rv_10,4C 5E AC 5F
Generic Tractor,trf_gen_tra_00,5F A5 A0 DC
GMC Topkick (C-Series),trf_gmc_top_10,BF A3 77 B4
GMC Topkick (C-Series),trf_gmc_top_10_black,F5 B0 38 D2
GMC Topkick (C-Series),trf_gmc_top_10_silver,7E 22 D2 04
GMC Topkick (C-Series),trf_gmc_top_10_white,26 ED B1 78
GMC Savana Cargo Van,trf_gmc_van_05,50 83 F8 48
GMC Savana Cargo Van,trf_gmc_van_05_black,91 ED 01 6F
GMC Savana Cargo Van,trf_gmc_van_05_darkblue,2B 51 20 0F
GMC Savana Cargo Van,trf_gmc_van_05_metallicgrey,AE 5D 50 92
GMC Savana Cargo Van,trf_gmc_van_05_mob,12 36 73 EE
GMC Savana Cargo Van,trf_gmc_van_05_white,D4 D0 93 E7
Infiniti G35,trf_inf_g35_03,28 E2 7A 13
Infiniti G35,trf_inf_g35_03_black,10 68 D8 46
Infiniti G35,trf_inf_g35_03_metallicblack,EC 02 E6 34
Infiniti G35,trf_inf_g35_03_metallicburgundy,61 E1 9B 85
Infiniti G35,trf_inf_g35_03_metallicdarkblue,7F 09 C8 94
Infiniti G35,trf_inf_g35_03_metallicgrey,90 AE 10 24
Infiniti G35,trf_inf_g35_03_red,BE D5 A5 BA
Infiniti G35,trf_inf_g35_03_silver,04 19 03 49
Infiniti G35,trf_inf_g35_03_white,94 AF 82 23
Nissan Frontier King Cab Pro 4X,trf_nis_fro_10,AB 39 01 28
Nissan Frontier King Cab Pro 4X,trf_nis_fro_10_black,73 98 E1 B8
Nissan Frontier King Cab Pro 4X,trf_nis_fro_10_darkblue,C1 B8 E2 67
Nissan Frontier King Cab Pro 4X,trf_nis_fro_10_darkgreen,FD 35 9B 50
Nissan Frontier King Cab Pro 4X,trf_nis_fro_10_silver,61 33 ED 10
Nissan Frontier King Cab Pro 4X,trf_nis_fro_10_white,FD 45 8E 5C
Nissan Versa,trf_nis_ver_10,76 58 0A 78
Nissan Versa,trf_nis_ver_10_blue,E1 75 36 CF
Nissan Versa,trf_nis_ver_10_darkblue,F3 58 F7 CD
